BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	17	01	εἰ	01,02	y si	expanded
1corintios	15	17	02	δὲ	-	-	shared
1corintios	15	17	03	χριστὸς	03	cristo	direct
1corintios	15	17	04	οὐκ	04	no	direct
1corintios	15	17	05	ἐγήγερται	05,06,07	ha resucitado	expanded
1corintios	15	17	06	ματαία	08	falsa	direct
1corintios	15	17	07	ἡ	09,10	la fe	expanded
1corintios	15	17	08	πίστις	-	-	shared
1corintios	15	17	09	ὑμῶν	11	de ustedes	expanded
1corintios	15	17	10	ἔτι	12	todavía	direct
1corintios	15	17	11	ἐστὲ	13	están	direct
1corintios	15	17	12	ἐν	14,15	en sus	expanded
1corintios	15	17	13	ταῖς	-	-	shared
1corintios	15	17	14	ἁμαρτίαις	16	pecados	direct
1corintios	15	17	15	ὑμῶν	17	de ustedes	expanded
