BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	36	01	ἢ	09	o	direct
1corintios	14	36	02	ἀφʼ	10	solo	direct
1corintios	14	36	03	ὑμῶν	-	-	missing
1corintios	14	36	04	ὁ	11	a	direct
1corintios	14	36	05	λόγος	12	ustedes	direct
1corintios	14	36	06	τοῦ	13	ha	direct
1corintios	14	36	07	θεοῦ	14	llegado	expanded
1corintios	14	36	08	ἐξῆλθεν	-	-	missing
1corintios	14	36	09	ἢ	-	-	missing
1corintios	14	36	10	εἰς	-	-	missing
1corintios	14	36	11	ὑμᾶς	-	-	missing
1corintios	14	36	12	μόνους	-	-	missing
1corintios	14	36	13	κατήντησεν	-	-	missing
