BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	27	01	πάντα	01	porque	direct
1corintios	15	27	02	γὰρ	02	dios	direct
1corintios	15	27	03	ὑπέταξεν	03	ha	direct
1corintios	15	27	04	ὑπὸ	04	puesto	direct
1corintios	15	27	05	τοὺς	05	todo	direct
1corintios	15	27	06	πόδας	06	en	direct
1corintios	15	27	07	αὐτοῦ	07	sujeción	direct
1corintios	15	27	08	ὅταν	08	bajo	direct
1corintios	15	27	09	δὲ	09,10	sus pies	expanded
1corintios	15	27	10	εἴπῃ	11	pero	direct
1corintios	15	27	11	ὅτι	14	que	direct
1corintios	15	27	12	πάντα	15	todas	direct
1corintios	15	27	13	ὑποτέτακται	16	las	direct
1corintios	15	27	14	δῆλον	17	cosas	direct
1corintios	15	27	15	ὅτι	24	que	direct
1corintios	15	27	16	ἐκτὸς	25	se	direct
1corintios	15	27	17	τοῦ	26	exceptúa	direct
1corintios	15	27	18	ὑποτάξαντος	27	a	direct
1corintios	15	27	19	αὐτῷ	28	aquel	direct
1corintios	15	27	20	τὰ	29	que	direct
1corintios	15	27	21	πάντα	30	ha	direct
