BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	6	01	ἢ	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	expanded
1corintios	9	6	02	μόνος	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	03	ἐγὼ	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	04	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	05	βαρναβᾶς	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	06	οὐκ	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	07	ἔχομεν	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	08	ἐξουσίαν	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	09	μὴ	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
1corintios	9	6	10	ἐργάζεσθαι	01,02,03,04,05,06,07,08,09,10,11,12,13	o acaso solo bernabé y yo no tenemos el derecho a no trabajar	shared
