BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	38	01	ὥστε	01	así	direct
1corintios	7	38	02	καὶ	02,03	los dos	expanded
1corintios	7	38	03	ὁ	04	el	direct
1corintios	7	38	04	γαμίζων	05	que	direct
1corintios	7	38	05	τὴν	06	da	direct
1corintios	7	38	06	παρθένον	07	en	direct
1corintios	7	38	07	ἑαυτοῦ	08	matrimonio	direct
1corintios	7	38	08	καλῶς	09	a	direct
1corintios	7	38	09	ποιεῖ	10	su	direct
1corintios	7	38	10	καὶ	11,12	hija virgen	expanded
1corintios	7	38	11	ὁ	13	hace	direct
1corintios	7	38	12	μὴ	18	no	direct
1corintios	7	38	13	⸁γαμίζων	19	la	direct
1corintios	7	38	14	κρεῖσσον	24	mejor	direct
1corintios	7	38	15	ποιήσει	-	-	missing
