BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	5	01	πρὸς	01	para	direct
1corintios	6	5	02	ἐντροπὴν	02	vergüenza	direct
1corintios	6	5	03	ὑμῖν	10	ustedes	direct
1corintios	6	5	04	λέγω	11	algún	direct
1corintios	6	5	05	οὕτως	12	hombre	direct
1corintios	6	5	06	οὐκ	13	sabio	direct
1corintios	6	5	07	ἔνι	14	que	direct
1corintios	6	5	08	ἐν	15,16,17	pueda juzgar entre	expanded
1corintios	6	5	09	ὑμῖν	18	sus	direct
1corintios	6	5	10	οὐδεὶς	19	hermanos	direct
1corintios	6	5	11	σοφὸς	-	-	missing
1corintios	6	5	12	ὃς	-	-	missing
1corintios	6	5	13	δυνήσεται	-	-	missing
1corintios	6	5	14	διακρῖναι	-	-	missing
1corintios	6	5	15	ἀνὰ	-	-	missing
1corintios	6	5	16	μέσον	-	-	missing
1corintios	6	5	17	τοῦ	-	-	missing
1corintios	6	5	18	ἀδελφοῦ	-	-	missing
1corintios	6	5	19	αὐτοῦ	-	-	missing
