BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	5	01	παραδοῦναι	01	entreguen	direct
1corintios	5	5	02	τὸν	02	a	direct
1corintios	5	5	03	τοιοῦτον	03	ese	direct
1corintios	5	5	04	τῷ	04	tal	direct
1corintios	5	5	05	σατανᾷ	05	a	direct
1corintios	5	5	06	εἰς	06	satanás	direct
1corintios	5	5	07	ὄλεθρον	07	para	direct
1corintios	5	5	08	τῆς	08	la	direct
1corintios	5	5	09	σαρκός	09	destrucción	direct
1corintios	5	5	10	ἵνα	13,14,15,16	a fin de que	expanded
1corintios	5	5	11	τὸ	22	el	direct
1corintios	5	5	12	πνεῦμα	23	día	direct
1corintios	5	5	13	σωθῇ	24	del	direct
1corintios	5	5	14	ἐν	25,26	señor jesús	expanded
1corintios	5	5	15	τῇ	-	-	missing
1corintios	5	5	16	ἡμέρᾳ	-	-	missing
1corintios	5	5	17	τοῦ	-	-	missing
1corintios	5	5	18	κυρίου	-	-	missing
