BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	10	01	ἄλλῳ	01,02	a otro	expanded
1corintios	12	10	02	ἐνεργήματα	03,04	poder de	expanded
1corintios	12	10	03	δυνάμεων	05	milagros	direct
1corintios	12	10	04	⸁ἄλλῳ	06,07	a otro	expanded
1corintios	12	10	05	προφητεία	08	profecía	direct
1corintios	12	10	06	1ἄλλῳ	09,10	a otro	expanded
1corintios	12	10	07	διακρίσεις	11	discernimiento	direct
1corintios	12	10	08	πνευμάτων	12,13	de espíritus	expanded
1corintios	12	10	09	ἑτέρῳ	14,15	a otro	expanded
1corintios	12	10	10	γένη	16,17,18	diversas clases de	expanded
1corintios	12	10	11	γλωσσῶν	19	lenguas	direct
1corintios	12	10	12	2ἄλλῳ	20,21,22	y a otro	expanded
1corintios	12	10	13	ἑρμηνεία	23	interpretación	direct
1corintios	12	10	14	γλωσσῶν	24,25	de lenguas	expanded
