BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	1	01	ὅλως	01	en	direct
1corintios	5	1	02	ἀκούεται	02	efecto	direct
1corintios	5	1	03	ἐν	03,04,05	se oye que	expanded
1corintios	5	1	04	ὑμῖν	07	ustedes	direct
1corintios	5	1	05	πορνεία	08	hay	direct
1corintios	5	1	06	καὶ	09,10	inmoralidad y	expanded
1corintios	5	1	07	τοιαύτη	11	una	direct
1corintios	5	1	08	πορνεία	12	inmoralidad	direct
1corintios	5	1	09	ἥτις	13	tal	direct
1corintios	5	1	10	οὐδὲ	14	como	direct
1corintios	5	1	11	ἐν	15,16,17	no existe ni	expanded
1corintios	5	1	12	τοῖς	20	los	direct
1corintios	5	1	13	ἔθνεσιν	21	gentiles	direct
1corintios	5	1	14	ὥστε	22	al	direct
1corintios	5	1	15	γυναῖκά	23	extremo	direct
1corintios	5	1	16	τινα	24	de	direct
1corintios	5	1	17	τοῦ	30	de	direct
1corintios	5	1	18	πατρὸς	31	su	direct
1corintios	5	1	19	ἔχειν	32	padre	direct
