BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	7	01	τίς	01	porque	direct
1corintios	4	7	02	γάρ	-	-	missing
1corintios	4	7	03	σε	02	quién	direct
1corintios	4	7	04	διακρίνει	03	te	direct
1corintios	4	7	05	τί	05	qué	direct
1corintios	4	7	06	δὲ	06,07	tienes que	expanded
1corintios	4	7	07	ἔχεις	08	no	direct
1corintios	4	7	08	ὃ	09	recibiste	direct
1corintios	4	7	09	οὐκ	10	y	direct
1corintios	4	7	10	ἔλαβες	11	si	direct
1corintios	4	7	11	εἰ	12,13,14	lo recibiste por	expanded
1corintios	4	7	12	δὲ	12,13,14	lo recibiste por	shared
1corintios	4	7	13	καὶ	15,16	qué te	expanded
1corintios	4	7	14	ἔλαβες	17	jactas	direct
1corintios	4	7	15	τί	18	como	direct
1corintios	4	7	16	καυχᾶσαι	19	si	direct
1corintios	4	7	17	ὡς	20,21,22	no lo hubieras	expanded
1corintios	4	7	18	μὴ	20,21,22	no lo hubieras	shared
1corintios	4	7	19	λαβών	23	recibido	direct
