BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	50	01	τοῦτο	01	esto	direct
1corintios	15	50	02	δέ	02	digo	direct
1corintios	15	50	03	φημι	03	hermanos	direct
1corintios	15	50	04	ἀδελφοί	04	que	direct
1corintios	15	50	05	ὅτι	05	la	direct
1corintios	15	50	06	σὰρξ	06	carne	direct
1corintios	15	50	07	καὶ	07,08	y la	expanded
1corintios	15	50	08	αἷμα	09	sangre	direct
1corintios	15	50	09	βασιλείαν	14,15,16	reino de dios	expanded
1corintios	15	50	10	θεοῦ	14,15,16	reino de dios	shared
1corintios	15	50	11	κληρονομῆσαι	17	ni	direct
1corintios	15	50	12	οὐ	18	lo	direct
1corintios	15	50	13	δύναται	19	que	direct
1corintios	15	50	14	οὐδὲ	20	se	direct
1corintios	15	50	15	ἡ	21	corrompe	direct
1corintios	15	50	16	φθορὰ	22	hereda	direct
1corintios	15	50	17	τὴν	23	lo	direct
1corintios	15	50	18	ἀφθαρσίαν	24	incorruptible	direct
1corintios	15	50	19	κληρονομεῖ	-	-	missing
