BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	12	01	εἰ	01	si	direct
1corintios	9	12	02	ἄλλοι	02	otros	direct
1corintios	9	12	03	τῆς	03,04,05,06,07	tienen este derecho sobre ustedes	expanded
1corintios	9	12	04	ὑμῶν	03,04,05,06,07	tienen este derecho sobre ustedes	shared
1corintios	9	12	05	ἐξουσίας	03,04,05,06,07	tienen este derecho sobre ustedes	shared
1corintios	9	12	06	μετέχουσιν	03,04,05,06,07	tienen este derecho sobre ustedes	shared
1corintios	9	12	07	οὐ	08,09,10,11,12,13	no lo tenemos aún más nosotros	expanded
1corintios	9	12	08	μᾶλλον	08,09,10,11,12,13	no lo tenemos aún más nosotros	shared
1corintios	9	12	09	ἡμεῖς	08,09,10,11,12,13	no lo tenemos aún más nosotros	shared
1corintios	9	12	10	ἀλλʼ	14,15	sin embargo	expanded
1corintios	9	12	11	οὐκ	16	no	direct
1corintios	9	12	12	ἐχρησάμεθα	17	hemos	direct
1corintios	9	12	13	τῇ	18,19	usado este	expanded
1corintios	9	12	14	ἐξουσίᾳ	20	derecho	direct
1corintios	9	12	15	ταύτῃ	21	sino	direct
1corintios	9	12	16	ἀλλὰ	22,23	que sufrimos	expanded
1corintios	9	12	17	πάντα	24	todo	direct
1corintios	9	12	18	στέγομεν	25	para	direct
1corintios	9	12	19	ἵνα	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	expanded
1corintios	9	12	20	μή	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	21	τινα	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	22	ἐγκοπὴν	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	23	δῶμεν	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	24	τῷ	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	25	εὐαγγελίῳ	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	26	τοῦ	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
1corintios	9	12	27	χριστοῦ	26,27,28,29,30,31,32	no causar estorbo al evangelio de cristo	shared
