BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	54	01	ὅταν	01,02	cuando	expanded
1corintios	15	54	02	δὲ	03,04,05,06,07,08,09,10	esto corruptible se haya vestido de incorrupción y	expanded
1corintios	15	54	03	τὸ	-	-	shared
1corintios	15	54	04	φθαρτὸν	-	-	shared
1corintios	15	54	05	τοῦτο	-	-	shared
1corintios	15	54	06	ἐνδύσηται	-	-	shared
1corintios	15	54	07	ἀφθαρσίαν	-	-	shared
1corintios	15	54	08	καὶ	-	-	shared
1corintios	15	54	09	τὸ	11	esto	direct
1corintios	15	54	10	θνητὸν	12	mortal	direct
1corintios	15	54	11	τοῦτο	-	-	shared
1corintios	15	54	12	ἐνδύσηται	13,14,15	se haya vestido de inmortalidad	expanded
1corintios	15	54	13	ἀθανασίαν	-	-	shared
1corintios	15	54	14	τότε	16	entonces	direct
1corintios	15	54	15	γενήσεται	17	se cumplirá	expanded
1corintios	15	54	16	ὁ	18	la	direct
1corintios	15	54	17	λόγος	19	palabra	direct
1corintios	15	54	18	ὁ	20	que	direct
1corintios	15	54	19	γεγραμμένος	21	está escrita	expanded
1corintios	15	54	20	κατεπόθη	22,23,24	la muerte ha sido	expanded
1corintios	15	54	21	ὁ	-	-	shared
1corintios	15	54	22	θάνατος	-	-	shared
1corintios	15	54	23	εἰς	25,26,27,28,29	devorada en victoria	expanded
1corintios	15	54	24	νῖκος	-	-	shared
