BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	11	01	καὶ	01,02	y esto	expanded
1corintios	6	11	02	ταῦτά	03	eran	direct
1corintios	6	11	03	τινες	04	algunos	direct
1corintios	6	11	04	ἦτε	05	de	direct
1corintios	6	11	05	ἀλλὰ	06,07	ustedes pero	expanded
1corintios	6	11	06	ἀπελούσασθε	08	fueron	direct
1corintios	6	11	07	ἀλλὰ	09,10	lavados pero	expanded
1corintios	6	11	08	ἡγιάσθητε	11	fueron	direct
1corintios	6	11	09	ἀλλὰ	12,13	santificados pero	expanded
1corintios	6	11	10	ἐδικαιώθητε	14	fueron	direct
1corintios	6	11	11	ἐν	15,16,17	justificados en el	expanded
1corintios	6	11	12	τῷ	24	el	direct
1corintios	6	11	13	ὀνόματι	25	espíritu	direct
1corintios	6	11	14	τοῦ	26	de	direct
1corintios	6	11	15	κυρίου	27,28	nuestro dios	expanded
1corintios	6	11	16	ἰησοῦ	-	-	missing
1corintios	6	11	17	καὶ	-	-	missing
1corintios	6	11	18	ἐν	-	-	missing
1corintios	6	11	19	τῷ	-	-	missing
1corintios	6	11	20	πνεύματι	-	-	missing
1corintios	6	11	21	τοῦ	-	-	missing
1corintios	6	11	22	θεοῦ	-	-	missing
1corintios	6	11	23	ἡμῶν	-	-	missing
