BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	18	01	ὁ	01	porque	direct
1corintios	1	18	02	λόγος	02	la	direct
1corintios	1	18	03	γὰρ	03	palabra	direct
1corintios	1	18	04	ὁ	04	de	direct
1corintios	1	18	05	τοῦ	05	la	direct
1corintios	1	18	06	σταυροῦ	06	cruz	direct
1corintios	1	18	07	τοῖς	10	los	direct
1corintios	1	18	08	μὲν	11	que	direct
1corintios	1	18	09	ἀπολλυμένοις	12	se	direct
1corintios	1	18	10	μωρία	13	pierden	direct
1corintios	1	18	11	ἐστίν	14	pero	direct
1corintios	1	18	12	τοῖς	15,16	para nosotros	expanded
1corintios	1	18	13	δὲ	15,16	para nosotros	shared
1corintios	1	18	14	σῳζομένοις	17	los	direct
1corintios	1	18	15	ἡμῖν	18	salvos	direct
1corintios	1	18	16	δύναμις	19	es	direct
1corintios	1	18	17	θεοῦ	21,22	de dios	expanded
1corintios	1	18	18	ἐστιν	-	-	missing
