BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	7	01	ἐκκαθάρατε	01	limpien	direct
1corintios	5	7	02	τὴν	02	la	direct
1corintios	5	7	03	παλαιὰν	03	levadura	direct
1corintios	5	7	04	ζύμην	04	vieja	direct
1corintios	5	7	05	ἵνα	05,06,07,08	para que sean masa	expanded
1corintios	5	7	06	ἦτε	09	nueva	direct
1corintios	5	7	07	νέον	10	así	direct
1corintios	5	7	08	φύραμα	11	como	direct
1corintios	5	7	09	καθώς	12	lo	direct
1corintios	5	7	10	ἐστε	13	son	direct
1corintios	5	7	11	ἄζυμοι	14	en	direct
1corintios	5	7	12	καὶ	15,16	realidad sin	expanded
1corintios	5	7	13	γὰρ	17	levadura	direct
1corintios	5	7	14	τὸ	18	porque	direct
1corintios	5	7	15	πάσχα	19	aun	direct
1corintios	5	7	16	ἡμῶν	20	cristo	direct
1corintios	5	7	17	ἐτύθη	21	nuestra	direct
1corintios	5	7	18	χριστός	22	pascua	direct
