BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	15	01	εἰ	01,02,03	sin embargo si	expanded
1corintios	7	15	02	δὲ	01,02,03	sin embargo si	shared
1corintios	7	15	03	ὁ	04	el	direct
1corintios	7	15	04	ἄπιστος	06,07,08	no es creyente	expanded
1corintios	7	15	05	χωρίζεται	09,10	se separa	expanded
1corintios	7	15	06	χωριζέσθω	11,12,13	que se separe	expanded
1corintios	7	15	07	οὐ	22	no	direct
1corintios	7	15	08	δεδούλωται	23,24	están obligados	expanded
1corintios	7	15	09	ὁ	25	sino	direct
1corintios	7	15	10	ἀδελφὸς	26	que	direct
1corintios	7	15	11	ἢ	27	dios	direct
1corintios	7	15	12	ἡ	28	nos	direct
1corintios	7	15	13	ἀδελφὴ	29	ha	direct
1corintios	7	15	14	ἐν	30,31,32	llamado para vivir	expanded
1corintios	7	15	15	τοῖς	33,34	en paz	expanded
1corintios	7	15	16	τοιούτοις	33,34	en paz	shared
1corintios	7	15	17	ἐν	-	-	missing
1corintios	7	15	18	δὲ	-	-	missing
1corintios	7	15	19	εἰρήνῃ	-	-	missing
1corintios	7	15	20	κέκληκεν	-	-	missing
1corintios	7	15	21	ἡμᾶς	-	-	missing
1corintios	7	15	22	ὁ	-	-	missing
1corintios	7	15	23	θεός	-	-	missing
