BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	16	01	ἐβάπτισα	01	también	direct
1corintios	1	16	02	δὲ	02,03	bauticé a	expanded
1corintios	1	16	03	καὶ	04,05	los de	expanded
1corintios	1	16	04	τὸν	06	la	direct
1corintios	1	16	05	στεφανᾶ	07	casa	direct
1corintios	1	16	06	οἶκον	08	de	direct
1corintios	1	16	07	λοιπὸν	09	estéfanas	direct
1corintios	1	16	08	οὐκ	13	no	direct
1corintios	1	16	09	οἶδα	14	sé	direct
1corintios	1	16	10	εἴ	15,16	si bauticé	expanded
1corintios	1	16	11	τινα	17	a	direct
1corintios	1	16	12	ἄλλον	18	algún	direct
1corintios	1	16	13	ἐβάπτισα	19	otro	direct
