BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	26	01	ὁσάκις	01	porque	direct
1corintios	11	26	02	γὰρ	02	todas	direct
1corintios	11	26	03	ἐὰν	03	las	direct
1corintios	11	26	04	ἐσθίητε	04	veces	direct
1corintios	11	26	05	τὸν	05	que	direct
1corintios	11	26	06	ἄρτον	06	coman	direct
1corintios	11	26	07	τοῦτον	07	este	direct
1corintios	11	26	08	καὶ	08,09	pan y	expanded
1corintios	11	26	09	τὸ	10	beban	direct
1corintios	11	26	10	ποτήριον	12	copa	direct
1corintios	11	26	11	πίνητε	13	proclaman	direct
1corintios	11	26	12	τὸν	14	la	direct
1corintios	11	26	13	θάνατον	15	muerte	direct
1corintios	11	26	14	τοῦ	16	del	direct
1corintios	11	26	15	κυρίου	17,18	señor hasta	expanded
1corintios	11	26	16	καταγγέλλετε	19	que	direct
1corintios	11	26	17	ἄχρι	20	él	direct
1corintios	11	26	18	οὗ	21	venga	direct
1corintios	11	26	19	ἔλθῃ	-	-	missing
