BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	19	01	γέγραπται	01	porque	direct
1corintios	1	19	02	γάρ	-	-	missing
1corintios	1	19	03	ἀπολῶ	02	está	direct
1corintios	1	19	04	τὴν	05	la	direct
1corintios	1	19	05	σοφίαν	06	sabiduría	direct
1corintios	1	19	06	τῶν	07,08	de los	expanded
1corintios	1	19	07	σοφῶν	09	sabios	direct
1corintios	1	19	08	καὶ	10,11	y el	expanded
1corintios	1	19	09	τὴν	12	entendimiento	direct
1corintios	1	19	10	σύνεσιν	13	de	direct
1corintios	1	19	11	τῶν	14,15	los inteligentes	expanded
1corintios	1	19	12	συνετῶν	16	desecharé	direct
1corintios	1	19	13	ἀθετήσω	-	-	missing
