BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	21	01	δοῦλος	01	fuiste	direct
1corintios	7	21	02	ἐκλήθης;	02	llamado	direct
1corintios	7	21	03	μή	03	siendo	direct
1corintios	7	21	04	σοι	04	esclavo	direct
1corintios	7	21	05	μελέτω	05	no	direct
1corintios	7	21	06	ἀλλʼ	06	te	direct
1corintios	7	21	07	εἰ	07	preocupes	direct
1corintios	7	21	08	καὶ	08,09	aunque si	expanded
1corintios	7	21	09	δύνασαι	10	puedes	direct
1corintios	7	21	10	ἐλεύθερος	11	obtener	direct
1corintios	7	21	11	γενέσθαι	12	tu	direct
1corintios	7	21	12	μᾶλλον	13	libertad	direct
1corintios	7	21	13	χρῆσαι	14	prefiérelo	direct
