BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	18	01	περιτετμημένος	04,05	ya circuncidado	expanded
1corintios	7	18	02	τις	06	quédese	direct
1corintios	7	18	03	ἐκλήθη;	07	circuncidado	direct
1corintios	7	18	04	μὴ	13	no	direct
1corintios	7	18	05	ἐπισπάσθω	14	se	direct
1corintios	7	18	06	ἐν	15	circuncide	expanded
1corintios	7	18	07	ἀκροβυστίᾳ	-	-	missing
1corintios	7	18	08	κέκληταί	-	-	missing
1corintios	7	18	09	τις;	-	-	missing
1corintios	7	18	10	μὴ	-	-	missing
1corintios	7	18	11	περιτεμνέσθω	-	-	missing
