BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	16	01	ἢ	01	o	direct
1corintios	6	16	02	οὐκ	02	no	direct
1corintios	6	16	03	οἴδατε	03	saben	direct
1corintios	6	16	04	ὅτι	04	que	direct
1corintios	6	16	05	ὁ	05	el	direct
1corintios	6	16	06	κολλώμενος	06	que	direct
1corintios	6	16	07	τῇ	07,08	se une	expanded
1corintios	6	16	08	πόρνῃ	09	a	direct
1corintios	6	16	09	ἓν	10	una	direct
1corintios	6	16	10	σῶμά	11	ramera	direct
1corintios	6	16	11	ἐστιν	12	es	direct
1corintios	6	16	12	ἔσονται	13	un	direct
1corintios	6	16	13	γάρ	-	-	missing
1corintios	6	16	14	φησίν	14	cuerpo	direct
1corintios	6	16	15	οἱ	20	los	direct
1corintios	6	16	16	δύο	21	dos	direct
1corintios	6	16	17	εἰς	22	vendrán	direct
1corintios	6	16	18	σάρκα	23	a	direct
1corintios	6	16	19	μίαν	24	ser	direct
