BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	34	01	ἐκνήψατε	01,02	sean sobrios	expanded
1corintios	15	34	02	δικαίως	03,04	como conviene	expanded
1corintios	15	34	03	καὶ	05	y	direct
1corintios	15	34	04	μὴ	06	no	direct
1corintios	15	34	05	ἁμαρτάνετε	07	pequen	direct
1corintios	15	34	06	ἀγνωσίαν	08	porque	direct
1corintios	15	34	07	γὰρ	-	-	shared
1corintios	15	34	08	θεοῦ	09,10,11	no tienen conocimiento	expanded
1corintios	15	34	09	τινες	12	de dios	expanded
1corintios	15	34	10	ἔχουσιν	13	algunos	direct
1corintios	15	34	11	πρὸς	14,15,16	para vergüenza de	expanded
1corintios	15	34	12	ἐντροπὴν	-	-	shared
1corintios	15	34	13	ὑμῖν	17	ustedes	direct
1corintios	15	34	14	λαλῶ	18,19,20,21	lo digo	expanded
