BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	12	01	καὶ	01,02	nos agotamos	expanded
1corintios	4	12	02	κοπιῶμεν	03	trabajando	direct
1corintios	4	12	03	ἐργαζόμενοι	04	con	direct
1corintios	4	12	04	ταῖς	05	nuestras	direct
1corintios	4	12	05	ἰδίαις	06	propias	direct
1corintios	4	12	06	χερσίν	07	manos	direct
1corintios	4	12	07	λοιδορούμενοι	08	cuando	direct
1corintios	4	12	08	εὐλογοῦμεν	09	nos	direct
1corintios	4	12	09	διωκόμενοι	10	ultrajan	direct
1corintios	4	12	10	ἀνεχόμεθα	11	bendecimos	direct
