BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	46	01	ἀλλʼ	01,02	sin embargo	expanded
1corintios	15	46	02	οὐ	03	no	direct
1corintios	15	46	03	πρῶτον	04,05	es primero	expanded
1corintios	15	46	04	τὸ	06	el	direct
1corintios	15	46	05	πνευματικὸν	07	espiritual	direct
1corintios	15	46	06	ἀλλὰ	08	sino	direct
1corintios	15	46	07	τὸ	09	el	direct
1corintios	15	46	08	ψυχικόν	10	natural	direct
1corintios	15	46	09	ἔπειτα	11	luego	direct
1corintios	15	46	10	τὸ	12	el	direct
1corintios	15	46	11	πνευματικόν	13	espiritual	direct
