BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	43	01	σπείρεται	01	se	direct
1corintios	15	43	02	ἐν	02,03,04	siembra en deshonra	expanded
1corintios	15	43	03	ἀτιμίᾳ	05	se	direct
1corintios	15	43	04	ἐγείρεται	06	resucita	direct
1corintios	15	43	05	ἐν	07,08,09	en gloria se	expanded
1corintios	15	43	06	δόξῃ	10	siembra	direct
1corintios	15	43	07	σπείρεται	11	en	direct
1corintios	15	43	08	ἐν	12,13,14	debilidad se resucita	expanded
1corintios	15	43	09	ἀσθενείᾳ	15	en	direct
1corintios	15	43	10	ἐγείρεται	16	poder	direct
1corintios	15	43	11	ἐν	-	-	missing
1corintios	15	43	12	δυνάμει	-	-	missing
