BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	3	01	ἐγὼ	02	yo	direct
1corintios	5	3	02	μὲν	03	por	direct
1corintios	5	3	03	γάρ	-	-	missing
1corintios	5	3	04	ἀπὼν	04	mi	direct
1corintios	5	3	05	τῷ	05	parte	direct
1corintios	5	3	06	σώματι	06	aunque	direct
1corintios	5	3	07	παρὼν	07	ausente	direct
1corintios	5	3	08	δὲ	08,09	en cuerpo	expanded
1corintios	5	3	09	τῷ	10	pero	direct
1corintios	5	3	10	πνεύματι	11	presente	direct
1corintios	5	3	11	ἤδη	12	en	direct
1corintios	5	3	12	κέκρικα	13	espíritu	direct
1corintios	5	3	13	ὡς	14	como	direct
1corintios	5	3	14	παρὼν	15	si	direct
1corintios	5	3	15	τὸν	16	estuviera	direct
1corintios	5	3	16	οὕτως	17	presente	direct
1corintios	5	3	17	τοῦτο	18	ya	direct
1corintios	5	3	18	κατεργασάμενον	19	he	direct
