BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	29	01	ὁ	01	porque	direct
1corintios	11	29	02	γὰρ	02	el	direct
1corintios	11	29	03	ἐσθίων	03	que	direct
1corintios	11	29	04	καὶ	04,05	come y	expanded
1corintios	11	29	05	πίνων	06	bebe	direct
1corintios	11	29	06	κρίμα	07	sin	direct
1corintios	11	29	07	ἑαυτῷ	08	discernir	direct
1corintios	11	29	08	ἐσθίει	09	correctamente	direct
1corintios	11	29	09	καὶ	10,11	el cuerpo	expanded
1corintios	11	29	10	πίνει	12	del	direct
1corintios	11	29	11	μὴ	13	señor	direct
1corintios	11	29	12	διακρίνων	14	come	direct
1corintios	11	29	13	τὸ	15	y	direct
1corintios	11	29	14	σῶμα	16	bebe	direct
