BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	2	16	01	τίς	01	porque	direct
1corintios	2	16	02	γὰρ	02	quién	direct
1corintios	2	16	03	ἔγνω	03,04	ha conocido	expanded
1corintios	2	16	04	νοῦν	05	la	direct
1corintios	2	16	05	κυρίου	07,08	del señor	expanded
1corintios	2	16	06	ὃς	09	para	direct
1corintios	2	16	07	συμβιβάσει	10	que	direct
1corintios	2	16	08	αὐτόν	11	lo	direct
1corintios	2	16	09	ἡμεῖς	14	nosotros	direct
1corintios	2	16	10	δὲ	15,16	tenemos la	expanded
1corintios	2	16	11	νοῦν	17	mente	direct
1corintios	2	16	12	χριστοῦ	18,19	de cristo	expanded
1corintios	2	16	13	ἔχομεν	-	-	missing
