BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	9	01	εἰ	01,02,03	pero si carecen	expanded
1corintios	7	9	02	δὲ	01,02,03	pero si carecen	shared
1corintios	7	9	03	οὐκ	04	de	direct
1corintios	7	9	04	ἐγκρατεύονται	05,06,07,08	dominio propio cásense que	expanded
1corintios	7	9	05	γαμησάτωσαν	09	mejor	direct
1corintios	7	9	06	κρεῖττον	10	es	direct
1corintios	7	9	07	γάρ	-	-	missing
1corintios	7	9	08	ἐστιν	11	casarse	direct
1corintios	7	9	09	γαμῆσαι	12	que	direct
1corintios	7	9	10	ἢ	13	quemarse	direct
1corintios	7	9	11	πυροῦσθαι	-	-	missing
