BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	26	01	βλέπετε	01	pues	direct
1corintios	1	26	02	γὰρ	02	consideren	direct
1corintios	1	26	03	τὴν	03	hermanos	direct
1corintios	1	26	04	κλῆσιν	04	su	direct
1corintios	1	26	05	ὑμῶν	-	-	missing
1corintios	1	26	06	ἀδελφοί	05	llamamiento	direct
1corintios	1	26	07	ὅτι	06	no	direct
1corintios	1	26	08	οὐ	07	hubo	direct
1corintios	1	26	09	πολλοὶ	08	muchos	direct
1corintios	1	26	10	σοφοὶ	09	sabios	direct
1corintios	1	26	11	κατὰ	10	conforme	direct
1corintios	1	26	12	σάρκα	11	a	direct
1corintios	1	26	13	οὐ	12	la	direct
1corintios	1	26	14	πολλοὶ	13	carne	direct
1corintios	1	26	15	δυνατοί	14	ni	direct
1corintios	1	26	16	οὐ	15	muchos	direct
1corintios	1	26	17	πολλοὶ	16	poderosos	direct
1corintios	1	26	18	εὐγενεῖς	17	ni	direct
