BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	12	01	λέγω	01	me	direct
1corintios	1	12	02	δὲ	02,03	refiero a	expanded
1corintios	1	12	03	τοῦτο	04	que	direct
1corintios	1	12	04	ὅτι	05	cada	direct
1corintios	1	12	05	ἕκαστος	06,07	uno de	expanded
1corintios	1	12	06	ὑμῶν	-	-	missing
1corintios	1	12	07	λέγει	08	ustedes	direct
1corintios	1	12	08	ἐγὼ	10	yo	direct
1corintios	1	12	09	μέν	11	soy	direct
1corintios	1	12	10	εἰμι	12	de	direct
1corintios	1	12	11	παύλου	13	pablo	direct
1corintios	1	12	12	ἐγὼ	15	yo	direct
1corintios	1	12	13	δὲ	16,17	de apolos	expanded
1corintios	1	12	14	ἀπολλῶ	18	otro	direct
1corintios	1	12	15	ἐγὼ	19	yo	direct
1corintios	1	12	16	δὲ	20,21	de cefas	expanded
1corintios	1	12	17	κηφᾶ	22	y	direct
1corintios	1	12	18	ἐγὼ	24	yo	direct
1corintios	1	12	19	δὲ	25,26	de cristo	expanded
1corintios	1	12	20	χριστοῦ	-	-	missing
