BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	9	01	θύρα	01,02,03,04,05,06	se me ha abierto una	expanded
1corintios	16	9	02	γάρ	-	-	shared
1corintios	16	9	03	μοι	-	-	shared
1corintios	16	9	04	ἀνέῳγεν	-	-	shared
1corintios	16	9	05	μεγάλη	07	grande	direct
1corintios	16	9	06	καὶ	08	y	direct
1corintios	16	9	07	ἐνεργής	09,10	eficaz	expanded
1corintios	16	9	08	καὶ	11	y	direct
1corintios	16	9	09	ἀντικείμενοι	12,13,14,15	hay muchos adversarios	expanded
1corintios	16	9	10	πολλοί	-	-	shared
