BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	15	01	τί	02	qué	direct
1corintios	14	15	02	οὖν	03	oraré	direct
1corintios	14	15	03	ἐστιν	04	con	direct
1corintios	14	15	04	προσεύξομαι	05	el	direct
1corintios	14	15	05	τῷ	11	el	direct
1corintios	14	15	06	πνεύματι	12	entendimiento	direct
1corintios	14	15	07	προσεύξομαι	13	cantaré	direct
1corintios	14	15	08	δὲ	14,15	con el	expanded
1corintios	14	15	09	καὶ	16,17	espíritu pero	expanded
1corintios	14	15	10	τῷ	21	el	direct
1corintios	14	15	11	νοΐ	22	entendimiento	direct
1corintios	14	15	12	ψαλῶ	-	-	missing
1corintios	14	15	13	τῷ	-	-	missing
1corintios	14	15	14	πνεύματι	-	-	missing
1corintios	14	15	15	ψαλῶ	-	-	missing
1corintios	14	15	16	δὲ	-	-	missing
1corintios	14	15	17	καὶ	-	-	missing
1corintios	14	15	18	τῷ	-	-	missing
1corintios	14	15	19	νοΐ	-	-	missing
