BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	39	01	οὐ	01	no	direct
1corintios	15	39	02	πᾶσα	02	toda	direct
1corintios	15	39	03	σὰρξ	03	carne	direct
1corintios	15	39	04	ἡ	04,05	es la	expanded
1corintios	15	39	05	αὐτὴ	06	misma	direct
1corintios	15	39	06	σάρξ	07	carne	direct
1corintios	15	39	07	ἀλλὰ	08,09	sino que	expanded
1corintios	15	39	08	ἄλλη	10	una	direct
1corintios	15	39	09	μὲν	11	es	direct
1corintios	15	39	10	ἀνθρώπων	12,13,14	de los hombres	expanded
1corintios	15	39	11	ἄλλη	15	otra	direct
1corintios	15	39	12	δὲ	16	la	direct
1corintios	15	39	13	σὰρξ	17,18	de las	expanded
1corintios	15	39	14	κτηνῶν	19	bestias	direct
1corintios	15	39	15	ἄλλη	20	otra	direct
1corintios	15	39	16	δὲ	21	la	direct
1corintios	15	39	17	σὰρξ	22,23	de las	expanded
1corintios	15	39	18	πτηνῶν	24	aves	direct
1corintios	15	39	19	ἄλλη	25	y otra	expanded
1corintios	15	39	20	δὲ	-	-	shared
1corintios	15	39	21	ἰχθύων	26	la de los peces	expanded
