BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	3	15	01	εἴ	01,02	si la	expanded
1corintios	3	15	02	τινος	03	obra	direct
1corintios	3	15	03	τὸ	09	el	direct
1corintios	3	15	04	ἔργον	10	fuego	direct
1corintios	3	15	05	κατακαήσεται	11	sufrirá	direct
1corintios	3	15	06	ζημιωθήσεται	12	pérdida	direct
1corintios	3	15	07	αὐτὸς	13	sin	direct
1corintios	3	15	08	δὲ	14,15	embargo él	expanded
1corintios	3	15	09	σωθήσεται	16	será	direct
1corintios	3	15	10	οὕτως	19	así	direct
1corintios	3	15	11	δὲ	20,21	como a	expanded
1corintios	3	15	12	ὡς	22	través	direct
1corintios	3	15	13	διὰ	23,24	del fuego	expanded
1corintios	3	15	14	πυρός	-	-	missing
