BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	16	01	ἵνα	01	que	direct
1corintios	16	16	02	καὶ	02	también	direct
1corintios	16	16	03	ὑμεῖς	03	ustedes	direct
1corintios	16	16	04	ὑποτάσσησθε	04,05	estén en sujeción	expanded
1corintios	16	16	05	τοῖς	06	a	direct
1corintios	16	16	06	τοιούτοις	07,08,09	los que son como	expanded
1corintios	16	16	07	καὶ	10	y	direct
1corintios	16	16	08	παντὶ	11	a todo	direct
1corintios	16	16	09	τῷ	12	el	direct
1corintios	16	16	10	συνεργοῦντι	13,14	que ayuda	expanded
1corintios	16	16	11	καὶ	15	y	direct
1corintios	16	16	12	κοπιῶντι	16,17,18	el que trabaja	expanded
