BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	1	01	οὕτως	01	que	direct
1corintios	4	1	02	ἡμᾶς	02	todo	direct
1corintios	4	1	03	λογιζέσθω	03	hombre	direct
1corintios	4	1	04	ἄνθρωπος	04	nos	direct
1corintios	4	1	05	ὡς	09	como	direct
1corintios	4	1	06	ὑπηρέτας	10	servidores	direct
1corintios	4	1	07	χριστοῦ	11,12	de cristo	expanded
1corintios	4	1	08	καὶ	13,14	y administradores	expanded
1corintios	4	1	09	οἰκονόμους	15	de	direct
1corintios	4	1	10	μυστηρίων	16	los	direct
1corintios	4	1	11	θεοῦ	18,19	de dios	expanded
