BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	13	3	01	καὶ	01,02	y si	expanded
1corintios	13	3	02	ἐὰν	03	diera	direct
1corintios	13	3	03	ψωμίσω	04	todos	direct
1corintios	13	3	04	πάντα	05	mis	direct
1corintios	13	3	05	τὰ	12	los	direct
1corintios	13	3	06	ὑπάρχοντά	13	pobres	direct
1corintios	13	3	07	μου	14	y	direct
1corintios	13	3	08	⸄καὶ	15	si	direct
1corintios	13	3	09	ἐὰν⸅	16	entregara	direct
1corintios	13	3	10	παραδῶ	17	mi	direct
1corintios	13	3	11	τὸ	18	cuerpo	direct
1corintios	13	3	12	σῶμά	19	para	direct
1corintios	13	3	13	μου	20	ser	direct
1corintios	13	3	14	ἵνα	21,22,23,24	quemado pero no tengo	expanded
1corintios	13	3	15	καυθήσομαι	25	amor	direct
1corintios	13	3	16	ἀγάπην	26	de	direct
1corintios	13	3	17	δὲ	27,28	nada me	expanded
1corintios	13	3	18	μὴ	29	aprovecha	direct
1corintios	13	3	19	ἔχω	-	-	missing
1corintios	13	3	20	οὐδὲν	-	-	missing
1corintios	13	3	21	ὠφελοῦμαι	-	-	missing
