BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	11	01	ἐδηλώθη	01	porque	direct
1corintios	1	11	02	γάρ	-	-	missing
1corintios	1	11	03	μοι	02	he	direct
1corintios	1	11	04	περὶ	03,04,05	sido informado acerca	expanded
1corintios	1	11	05	ὑμῶν	-	-	missing
1corintios	1	11	06	ἀδελφοί	08	hermanos	direct
1corintios	1	11	07	μου	09	míos	direct
1corintios	1	11	08	ὑπὸ	10	por	direct
1corintios	1	11	09	τῶν	11,12	los de	expanded
1corintios	1	11	10	χλόης	13	cloé	direct
1corintios	1	11	11	ὅτι	14	que	direct
1corintios	1	11	12	ἔριδες	15	hay	direct
1corintios	1	11	13	ἐν	16,17,18	discusiones entre ustedes	expanded
1corintios	1	11	14	ὑμῖν	-	-	missing
1corintios	1	11	15	εἰσιν	-	-	missing
