BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	13	01	τὰ	01	los	direct
1corintios	6	13	02	βρώματα	02	alimentos	direct
1corintios	6	13	03	τῇ	03,04	son para	expanded
1corintios	6	13	04	κοιλίᾳ	05	el	direct
1corintios	6	13	05	καὶ	06,07	estómago y	expanded
1corintios	6	13	06	ἡ	08	el	direct
1corintios	6	13	07	κοιλία	09	estómago	direct
1corintios	6	13	08	τοῖς	11	los	direct
1corintios	6	13	09	βρώμασιν	12	alimentos	direct
1corintios	6	13	10	ὁ	13	pero	direct
1corintios	6	13	11	δὲ	14,15	dios destruirá	expanded
1corintios	6	13	12	θεὸς	16	a	direct
1corintios	6	13	13	καὶ	17,18	los dos	expanded
1corintios	6	13	14	ταύτην	19	sin	direct
1corintios	6	13	15	καὶ	20,21	embargo el	expanded
1corintios	6	13	16	ταῦτα	22	cuerpo	direct
1corintios	6	13	17	καταργήσει	23	no	direct
1corintios	6	13	18	τὸ	30	el	direct
1corintios	6	13	19	δὲ	31,32	señor y	expanded
1corintios	6	13	20	σῶμα	38	cuerpo	direct
1corintios	6	13	21	οὐ	-	-	missing
1corintios	6	13	22	τῇ	-	-	missing
1corintios	6	13	23	πορνείᾳ	-	-	missing
1corintios	6	13	24	ἀλλὰ	-	-	missing
1corintios	6	13	25	τῷ	-	-	missing
1corintios	6	13	26	κυρίῳ	-	-	missing
1corintios	6	13	27	καὶ	-	-	missing
1corintios	6	13	28	ὁ	-	-	missing
1corintios	6	13	29	κύριος	-	-	missing
1corintios	6	13	30	τῷ	-	-	missing
1corintios	6	13	31	σώματι	-	-	missing
