BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	7	01	τίς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	expanded
1corintios	9	7	02	στρατεύεται	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	03	ἰδίοις	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	04	ὀψωνίοις	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	05	ποτέ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	06	τίς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	07	φυτεύει	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	08	ἀμπελῶνα	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	09	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	10	τὸν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	11	καρπὸν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	12	αὐτοῦ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	13	οὐκ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	14	ἐσθίει	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	15	τίς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	16	ποιμαίνει	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	17	ποίμνην	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	18	καὶ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
1corintios	9	7	19	ἐκ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	quién ha servido alguna vez como soldado a sus propias expensas quién planta una viña y no come de su fruto o quién cuida un rebaño y no bebe de la leche del rebaño	shared
