BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	23	01	ἐὰν	01	por	direct
1corintios	14	23	02	οὖν	02	tanto	direct
1corintios	14	23	03	συνέλθῃ	03	si	direct
1corintios	14	23	04	ἡ	04	toda	direct
1corintios	14	23	05	ἐκκλησία	05	la	direct
1corintios	14	23	06	ὅλη	06	iglesia	direct
1corintios	14	23	07	ἐπὶ	07,08,09	se reúne y	expanded
1corintios	14	23	08	τὸ	10	todos	direct
1corintios	14	23	09	αὐτὸ	11	hablan	direct
1corintios	14	23	10	καὶ	12,13	en lenguas	expanded
1corintios	14	23	11	πάντες	14	y	direct
1corintios	14	23	12	λαλῶσιν	15	entran	direct
1corintios	14	23	13	γλώσσαις	16	algunos	direct
1corintios	14	23	14	εἰσέλθωσιν	17	sin	direct
1corintios	14	23	15	δὲ	18,19	ese don	expanded
1corintios	14	23	16	ἰδιῶται	20	o	direct
1corintios	14	23	17	ἢ	21	que	direct
1corintios	14	23	18	ἄπιστοι	22,23	son incrédulos	expanded
1corintios	14	23	19	οὐκ	24	no	direct
1corintios	14	23	20	ἐροῦσιν	25	dirán	direct
1corintios	14	23	21	ὅτι	26	que	direct
1corintios	14	23	22	μαίνεσθε	27,28,29	ustedes están locos	expanded
