BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	5	2	01	καὶ	01,02	y ustedes	expanded
1corintios	5	2	02	ὑμεῖς	03	se	direct
1corintios	5	2	03	πεφυσιωμένοι	04	han	direct
1corintios	5	2	04	ἐστέ	05	vuelto	direct
1corintios	5	2	05	καὶ	06,07	arrogantes en	expanded
1corintios	5	2	06	οὐχὶ	08	lugar	direct
1corintios	5	2	07	μᾶλλον	09	de	direct
1corintios	5	2	08	ἐπενθήσατε	10	haberse	direct
1corintios	5	2	09	ἵνα	11,12,13,14	entristecido para que el	expanded
1corintios	5	2	10	ἀρθῇ	15	que	direct
1corintios	5	2	11	ἐκ	16	de	direct
1corintios	5	2	12	μέσου	17	entre	direct
1corintios	5	2	13	ὑμῶν	-	-	missing
1corintios	5	2	14	ὁ	18	ustedes	direct
1corintios	5	2	15	τὸ	19	ha	direct
1corintios	5	2	16	ἔργον	20	cometido	direct
1corintios	5	2	17	τοῦτο	21	esta	direct
1corintios	5	2	18	ποιήσας	22	acción	direct
