BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	19	01	τί	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	expanded
1corintios	10	19	02	οὖν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	03	φημι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	04	ὅτι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	05	εἰδωλόθυτόν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	06	τί	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	07	ἐστιν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	08	ἢ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	09	ὅτι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	10	εἴδωλόν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	11	τί	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
1corintios	10	19	12	ἐστιν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18	qué quiero decir entonces que lo sacrificado a los ídolos es algo o que un ídolo es algo	shared
