BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	12	01	τοῖς	01,02	pero a	expanded
1corintios	7	12	02	δὲ	01,02	pero a	shared
1corintios	7	12	03	λοιποῖς	03,04	los demás	expanded
1corintios	7	12	04	λέγω	05	digo	direct
1corintios	7	12	05	ἐγώ	06	yo	direct
1corintios	7	12	06	οὐχ	07	no	direct
1corintios	7	12	07	ὁ	08	el	direct
1corintios	7	12	08	κύριος	09,10	señor que	expanded
1corintios	7	12	09	εἴ	11	si	direct
1corintios	7	12	10	τις	11	si	shared
1corintios	7	12	11	ἀδελφὸς	12	un	direct
1corintios	7	12	12	γυναῖκα	13,14,15	hermano tiene una	expanded
1corintios	7	12	13	ἔχει	-	-	missing
1corintios	7	12	14	ἄπιστον	17,18,19,20	que no es creyente	expanded
1corintios	7	12	15	καὶ	21,22	y ella	expanded
1corintios	7	12	16	αὕτη	23	consiente	direct
1corintios	7	12	17	συνευδοκεῖ	24,25	en vivir	expanded
1corintios	7	12	18	οἰκεῖν	26	con	direct
1corintios	7	12	19	μετʼ	27	él	direct
1corintios	7	12	20	αὐτοῦ	28	no	direct
1corintios	7	12	21	μὴ	29	la	direct
1corintios	7	12	22	ἀφιέτω	30	abandone	direct
1corintios	7	12	23	αὐτήν	-	-	missing
