BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	13	5	01	οὐκ	01	no	direct
1corintios	13	5	02	ἀσχημονεῖ	02	se	direct
1corintios	13	5	03	οὐ	03	porta	direct
1corintios	13	5	04	ζητεῖ	04	indecorosamente	direct
1corintios	13	5	05	τὰ	05	no	direct
1corintios	13	5	06	ἑαυτῆς	06,07,08	busca lo suyo	expanded
1corintios	13	5	07	οὐ	05	no	shared
1corintios	13	5	08	παροξύνεται	09,10,11	no se irrita	expanded
1corintios	13	5	09	οὐ	12,13	no toma	expanded
1corintios	13	5	10	λογίζεται	14,15	en cuenta	expanded
1corintios	13	5	11	τὸ	16	el	direct
1corintios	13	5	12	κακόν	17,18	mal recibido	expanded
