BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	19	01	ἀλλὰ	01,02	sin embargo	expanded
1corintios	14	19	02	ἐν	03,04,05	en la iglesia	expanded
1corintios	14	19	03	ἐκκλησίᾳ	06	prefiero	direct
1corintios	14	19	04	θέλω	07,08	hablar cinco	expanded
1corintios	14	19	05	πέντε	09	palabras	direct
1corintios	14	19	06	λόγους	10	con	direct
1corintios	14	19	07	τῷ	11	mi	direct
1corintios	14	19	08	νοΐ	12	entendimiento	direct
1corintios	14	19	09	μου	13	para	direct
1corintios	14	19	10	λαλῆσαι	14	instruir	direct
1corintios	14	19	11	ἵνα	15,16,17,18	también a otros antes	expanded
1corintios	14	19	12	καὶ	19,20	que diez	expanded
1corintios	14	19	13	ἄλλους	21	mil	direct
1corintios	14	19	14	κατηχήσω	22	palabras	direct
1corintios	14	19	15	ἢ	23	en	direct
1corintios	14	19	16	μυρίους	24	lenguas	direct
1corintios	14	19	17	λόγους	-	-	missing
1corintios	14	19	18	ἐν	-	-	missing
1corintios	14	19	19	γλώσσῃ	-	-	missing
