BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	6	01	νῦν	01	ahora	direct
1corintios	14	6	02	δέ	02	bien	direct
1corintios	14	6	03	ἀδελφοί	03	hermanos	direct
1corintios	14	6	04	ἐὰν	04	si	direct
1corintios	14	6	05	ἔλθω	05,06	yo voy	expanded
1corintios	14	6	06	πρὸς	07	a	direct
1corintios	14	6	07	ὑμᾶς	08	ustedes	direct
1corintios	14	6	08	γλώσσαις	10,11	en lenguas	expanded
1corintios	14	6	09	λαλῶν	09	hablando	direct
1corintios	14	6	10	τί	13	qué	direct
1corintios	14	6	11	ὑμᾶς	15	les	direct
1corintios	14	6	12	ὠφελήσω	12,14,16,17	de provecho seré a	expanded
1corintios	14	6	13	ἐὰν	18,19,20	menos de que	expanded
1corintios	14	6	14	μὴ	18,19,20	menos de que	shared
1corintios	14	6	15	ὑμῖν	21	les	direct
1corintios	14	6	16	λαλήσω	22	hable	direct
1corintios	14	6	17	ἢ	27	o	direct
1corintios	14	6	18	ἐν	23,24,25	por medio de	expanded
1corintios	14	6	19	ἀποκαλύψει	26	revelación	direct
1corintios	14	6	20	ἢ	27	o	shared
1corintios	14	6	21	ἐν	28	de	direct
1corintios	14	6	22	γνώσει	29	conocimiento	direct
1corintios	14	6	23	ἢ	30	o	direct
1corintios	14	6	24	ἐν	31	de	direct
1corintios	14	6	25	προφητείᾳ	32	profecía	direct
1corintios	14	6	26	ἢ	33	o	direct
1corintios	14	6	27	ἐν	34	de	direct
1corintios	14	6	28	διδαχῇ	35	enseñanza	direct
