BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	4	01	ὁ	01	el	direct
1corintios	14	4	02	λαλῶν	02,03	que habla	expanded
1corintios	14	4	03	γλώσσῃ	04,05	en lenguas	expanded
1corintios	14	4	04	ἑαυτὸν	06,07,08	a sí mismo	expanded
1corintios	14	4	05	οἰκοδομεῖ	09,10	se edifica	expanded
1corintios	14	4	06	ὁ	11	pero	direct
1corintios	14	4	07	δὲ	12,13	el que	expanded
1corintios	14	4	08	προφητεύων	14	profetiza	direct
1corintios	14	4	09	ἐκκλησίαν	17,18	la iglesia	expanded
1corintios	14	4	10	οἰκοδομεῖ	15,16	edifica a	expanded
