BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	23	01	ἕκαστος	01,02	pero cada	expanded
1corintios	15	23	02	δὲ	03,04	uno en	expanded
1corintios	15	23	03	ἐν	05,06,07	su debido orden	expanded
1corintios	15	23	04	τῷ	08	cristo	direct
1corintios	15	23	05	ἰδίῳ	09	las	direct
1corintios	15	23	06	τάγματι	10	primicias	direct
1corintios	15	23	07	ἀπαρχὴ	11	luego	direct
1corintios	15	23	08	χριστός	12	los	direct
1corintios	15	23	09	ἔπειτα	13	que	direct
1corintios	15	23	10	οἱ	14	son	direct
1corintios	15	23	11	τοῦ	15	de	direct
1corintios	15	23	12	χριστοῦ	16,17	cristo en	expanded
1corintios	15	23	13	ἐν	18,19	su venida	expanded
1corintios	15	23	14	τῇ	-	-	missing
1corintios	15	23	15	παρουσίᾳ	-	-	missing
1corintios	15	23	16	αὐτοῦ	-	-	missing
