BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	18	01	βλέπετε	01	consideren	direct
1corintios	10	18	02	τὸν	02	al	direct
1corintios	10	18	03	ἰσραὴλ	03	pueblo	direct
1corintios	10	18	04	κατὰ	04	de	direct
1corintios	10	18	05	σάρκα	05	israel	direct
1corintios	10	18	06	οὐχ	06	los	direct
1corintios	10	18	07	οἱ	07	que	direct
1corintios	10	18	08	ἐσθίοντες	08	comen	direct
1corintios	10	18	09	τὰς	09	los	direct
1corintios	10	18	10	θυσίας	10	sacrificios	direct
1corintios	10	18	11	κοινωνοὶ	11	no	direct
1corintios	10	18	12	τοῦ	12	participan	direct
1corintios	10	18	13	θυσιαστηρίου	13	del	direct
1corintios	10	18	14	εἰσίν	14	altar	direct
