BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	44	01	σπείρεται	01,02	se siembra	expanded
1corintios	15	44	02	σῶμα	03,04	un cuerpo	expanded
1corintios	15	44	03	ψυχικόν	05	natural	direct
1corintios	15	44	04	ἐγείρεται	06,07	se resucita	expanded
1corintios	15	44	05	σῶμα	08,09	un cuerpo	expanded
1corintios	15	44	06	πνευματικόν	10	espiritual	direct
1corintios	15	44	07	εἰ	11	si	direct
1corintios	15	44	08	ἔστιν	12	hay	direct
1corintios	15	44	09	σῶμα	13,14	un cuerpo	expanded
1corintios	15	44	10	ψυχικόν	15	natural	direct
1corintios	15	44	11	ἔστιν	16	hay	direct
1corintios	15	44	12	καὶ	17	también	direct
1corintios	15	44	13	πνευματικόν	18,19	un cuerpo espiritual	expanded
