BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	57	01	τῷ	01	pero	direct
1corintios	15	57	02	δὲ	02,03	a dios	expanded
1corintios	15	57	03	θεῷ	04	gracias	direct
1corintios	15	57	04	χάρις	05	que	direct
1corintios	15	57	05	τῷ	06	nos	direct
1corintios	15	57	06	διδόντι	07	da	direct
1corintios	15	57	07	ἡμῖν	08	la	direct
1corintios	15	57	08	τὸ	09	victoria	direct
1corintios	15	57	09	νῖκος	10	por	direct
1corintios	15	57	10	διὰ	11,12,13	medio de nuestro	expanded
1corintios	15	57	11	τοῦ	14	señor	direct
1corintios	15	57	12	κυρίου	15	jesucristo	expanded
1corintios	15	57	13	ἡμῶν	-	-	missing
1corintios	15	57	14	ἰησοῦ	-	-	missing
1corintios	15	57	15	χριστοῦ	-	-	missing
