BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	4	01	πᾶς	01	todo	direct
1corintios	11	4	02	ἀνὴρ	02	hombre	direct
1corintios	11	4	03	προσευχόμενος	03	que	direct
1corintios	11	4	04	ἢ	09	o	direct
1corintios	11	4	05	προφητεύων	10	profetiza	direct
1corintios	11	4	06	κατὰ	11	deshonra	direct
1corintios	11	4	07	κεφαλῆς	12	su	direct
1corintios	11	4	08	ἔχων	13	cabeza	direct
1corintios	11	4	09	καταισχύνει	-	-	missing
1corintios	11	4	10	τὴν	-	-	missing
1corintios	11	4	11	κεφαλὴν	-	-	missing
1corintios	11	4	12	αὐτοῦ	-	-	missing
