BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	51	01	ἰδοὺ	01,02,03,04,05	he aquí les digo un	expanded
1corintios	15	51	02	μυστήριον	06	misterio	direct
1corintios	15	51	03	ὑμῖν	-	-	shared
1corintios	15	51	04	λέγω	-	-	shared
1corintios	15	51	05	πάντες	07	no todos	expanded
1corintios	15	51	06	οὐ	-	-	shared
1corintios	15	51	07	κοιμηθησόμεθα	08,09	dormiremos	expanded
1corintios	15	51	08	πάντες	10,11	pero todos	expanded
1corintios	15	51	09	δὲ	-	-	shared
1corintios	15	51	10	ἀλλαγησόμεθα	12,13	seremos transformados	expanded
