BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	1	5	01	ὅτι	01	porque	direct
1corintios	1	5	02	ἐν	02,03,04	en todo ustedes	expanded
1corintios	1	5	03	παντὶ	05	fueron	direct
1corintios	1	5	04	ἐπλουτίσθητε	06	enriquecidos	direct
1corintios	1	5	05	ἐν	07,08,09	en él en	expanded
1corintios	1	5	06	αὐτῷ	10	toda	direct
1corintios	1	5	07	ἐν	11,12,13	palabra y en	expanded
1corintios	1	5	08	παντὶ	14	todo	direct
1corintios	1	5	09	λόγῳ	15	conocimiento	direct
1corintios	1	5	10	καὶ	-	-	missing
1corintios	1	5	11	πάσῃ	-	-	missing
1corintios	1	5	12	γνώσει	-	-	missing
