BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	12	01	εἰ	01,02,03	ahora bien si	expanded
1corintios	15	12	02	δὲ	-	-	shared
1corintios	15	12	03	χριστὸς	04	cristo	direct
1corintios	15	12	04	κηρύσσεται	05	se predica	expanded
1corintios	15	12	05	ὅτι	06	que	direct
1corintios	15	12	06	ἐκ	07,08,09	de entre los	expanded
1corintios	15	12	07	νεκρῶν	10	muertos	direct
1corintios	15	12	08	ἐγήγερται	11,12,13	ha resucitado	expanded
1corintios	15	12	09	πῶς	14	cómo	direct
1corintios	15	12	10	λέγουσιν	15	dicen	direct
1corintios	15	12	11	ἐν	16,17	entre ustedes	expanded
1corintios	15	12	12	ὑμῖν	-	-	shared
1corintios	15	12	13	τινες	18	algunos	direct
1corintios	15	12	14	ὅτι	19,20	que no	expanded
1corintios	15	12	15	ἀνάστασις	21	resurrección	direct
1corintios	15	12	16	νεκρῶν	22,23	de muertos	expanded
1corintios	15	12	17	οὐκ	-	-	shared
1corintios	15	12	18	ἔστιν	24	hay	direct
