BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	36	01	εἰ	01	y	direct
1corintios	7	36	02	δέ	02	si	direct
1corintios	7	36	03	τις	03	alguien	direct
1corintios	7	36	04	ἀσχημονεῖν	04	cree	direct
1corintios	7	36	05	ἐπὶ	10,11,12	con respecto a	expanded
1corintios	7	36	06	τὴν	13	su	direct
1corintios	7	36	07	παρθένον	14	hija	direct
1corintios	7	36	08	αὐτοῦ	15	virgen	direct
1corintios	7	36	09	νομίζει	16,17	si ella	expanded
1corintios	7	36	10	ἐὰν	23	si	direct
1corintios	7	36	11	ᾖ	24	es	direct
1corintios	7	36	12	ὑπέρακμος	25	necesario	direct
1corintios	7	36	13	καὶ	26,27	que así	expanded
1corintios	7	36	14	οὕτως	28	se	direct
1corintios	7	36	15	ὀφείλει	29,30	haga que	expanded
1corintios	7	36	16	γίνεσθαι	31	haga	direct
1corintios	7	36	17	ὃ	33	que	direct
1corintios	7	36	18	θέλει	34	quiera	direct
1corintios	7	36	19	ποιείτω	35	no	direct
1corintios	7	36	20	οὐχ	36	peca	direct
1corintios	7	36	21	ἁμαρτάνει	37	que	direct
1corintios	7	36	22	γαμείτωσαν	38,39	se case	expanded
