BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	6	01	πρὸς	01	y	direct
1corintios	16	6	02	ὑμᾶς	02	tal	direct
1corintios	16	6	03	δὲ	03,04	vez me	expanded
1corintios	16	6	04	τυχὸν	05	quede	direct
1corintios	16	6	05	παραμενῶ	06	con	direct
1corintios	16	6	06	ἢ	08	o	direct
1corintios	16	6	07	καὶ	09,10	aun pase	expanded
1corintios	16	6	08	παραχειμάσω	11	allí	direct
1corintios	16	6	09	ἵνα	12,13,14,15	el invierno para que	expanded
1corintios	16	6	10	ὑμεῖς	16	me	direct
1corintios	16	6	11	με	17	encaminen	direct
1corintios	16	6	12	προπέμψητε	18	adonde	direct
1corintios	16	6	13	οὗ	19	haya	direct
1corintios	16	6	14	ἐὰν	20	de	direct
1corintios	16	6	15	πορεύωμαι	21	ir	direct
