BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	3	01	ὁ	01	pero	direct
1corintios	14	3	02	δὲ	02,03	el que	expanded
1corintios	14	3	03	προφητεύων	04	profetiza	direct
1corintios	14	3	04	ἀνθρώποις	05	habla	direct
1corintios	14	3	05	λαλεῖ	06	a	direct
1corintios	14	3	06	οἰκοδομὴν	07	los	direct
1corintios	14	3	07	καὶ	08,09	hombres para	expanded
1corintios	14	3	08	παράκλησιν	10	edificación	direct
1corintios	14	3	09	καὶ	11,12	exhortación y	expanded
1corintios	14	3	10	παραμυθίαν	13	consolación	direct
