BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	1	01	γνωρίζω	01,02,03	ahora les hago	expanded
1corintios	15	1	02	δὲ	-	-	missing
1corintios	15	1	03	ὑμῖν	04	saber	direct
1corintios	15	1	04	ἀδελφοί	05	hermanos	direct
1corintios	15	1	05	τὸ	06	el	direct
1corintios	15	1	06	εὐαγγέλιον	07	evangelio	direct
1corintios	15	1	07	ὃ	08	que	direct
1corintios	15	1	08	εὐηγγελισάμην	09,10,11,12,13	les prediqué el cual también	expanded
1corintios	15	1	09	ὑμῖν	14	ustedes	direct
1corintios	15	1	10	ὃ	15	recibieron	direct
1corintios	15	1	11	καὶ	16	en	direct
1corintios	15	1	12	παρελάβετε	17	el	direct
1corintios	15	1	13	ἐν	18	cual	direct
1corintios	15	1	14	ᾧ	19,20,21	también están firmes	expanded
1corintios	15	1	15	καὶ	-	-	missing
1corintios	15	1	16	ἑστήκατε	-	-	missing
