BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	28	01	δοκιμαζέτω	01	por	direct
1corintios	11	28	02	δὲ	02,03	tanto examínese	expanded
1corintios	11	28	03	ἄνθρωπος	04	cada	direct
1corintios	11	28	04	ἑαυτόν	05	uno	direct
1corintios	11	28	05	καὶ	06,07	a sí	expanded
1corintios	11	28	06	οὕτως	08	mismo	direct
1corintios	11	28	07	ἐκ	09	y	direct
1corintios	11	28	08	τοῦ	16	de	direct
1corintios	11	28	09	ἄρτου	17	la	direct
1corintios	11	28	10	ἐσθιέτω	18	copa	direct
1corintios	11	28	11	καὶ	-	-	missing
1corintios	11	28	12	ἐκ	-	-	missing
1corintios	11	28	13	τοῦ	-	-	missing
1corintios	11	28	14	ποτηρίου	-	-	missing
1corintios	11	28	15	πινέτω	-	-	missing
